canonical_smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CC(C)Oc1cc(C[N@H+]2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,7.0,13.979045152446508,13.979045152446508,0.039465827139924414,-3.718935649729525,0.6919156100596096,27.393939393939394,478.61000000000007,445.34600000000023,478.21703217608996,180,0,0.3039742157542679,-0.5042541699340446,0.5042541699340446,0.3039742157542679,1.2727272727272727,2.0303030303030303,2.696969696969697,32.23894757611614,9.82420845409893,2.563157069453866,-2.4450766604406815,2.412943938616657,-3.1565656738314978,7.9041838043319546,-0.9426537929814236,2.9066587208371137,1.567228311059943,1126.4424569810435,23.965890847321372,19.584284750003928,20.400781330931654,15.514511547659964,11.371247754847943,12.76821116485483,9.641318714362841,11.525481221123664,6.727715198571352,8.704103479630415,5.279564928812872,7.054754546645947,-2.36,17261396.27980166,23.78664468577553,8.773895658761468,4.537878833740119,195.10510918954458,14.743300079491233,12.361977246958471,11.49902366656781,0.0,0.0,10.209329170397666,0.0,8.695631038971054,12.72301297562517,0.0,6.06636706846161,57.16941400984153,31.99752312613878,29.916875149875747,27.551512111494986,15.896715445081227,0.0,4.305215991296234,0.0,57.84234372011606,24.442400785798572,53.845241811974155,0.0,11.49902366656781,13.94198867594676,10.077801322358383,11.49902366656781,0.0,55.651457634247826,16.754085576310242,5.817220841045895,39.17630633662088,42.46456947923127,0.0,0.0,0.0,74.52000000000001,21.565475263826904,17.914739426844463,0.0,17.895319050180166,30.82329775973206,18.652964303522147,25.643075850366163,25.24677318806202,25.980208536304467,6.923737199690624,4.736862953800049,48.924707067426084,0.0,1.3406990635760478,10.086386572963642,0.8277231223458439,0.1501081781452287,11.468294029466866,1.2899418217220895,7.874155189028996,-2.128681711341464,0.5,33,2,7,0,2,2,0,2,0,2,3,0,4,2,9,2,5,0,2,2,1,0,6.324289046819015,4,2.3213000000000013,125.26030000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,7.0,6.536326078097801,6.536326078097801,0.49249341030959903,0.49249341030959903,0.33659396692330923,10.818181818181818,453.93300000000016,433.7730000000002,453.13563794000004,162,0,0.16348599280821333,-0.454122833311272,0.454122833311272,0.16348599280821333,0.7878787878787878,1.5454545454545454,2.303030303030303,35.49569225799143,10.127355540635536,2.1495692837230567,-2.151646560876352,2.3413511529854643,-2.062758754543816,6.328098326282436,0.47724469987941964,3.2357291075296275,1.533761734829673,1383.751288977469,22.622745096813755,17.597128502883113,18.353057448901566,16.169836433395457,10.363677849966384,10.741642322975611,7.4242150681006365,7.8314151948412425,5.20155793833219,5.531146159372235,3.7102314860662995,3.9427770469419263,-4.159999999999999,60053113.14078679,20.726569214632338,9.141142541683042,4.561088435374149,195.85950006200002,15.037630078753589,17.894694685883472,5.749511833283905,0.0,0.0,0.0,0.0,14.951935562841626,0.0,0.0,35.866408164078955,60.160755107851486,16.280012800286784,30.32629953883565,4.736862953800049,17.418802668067542,0.0,19.51903521063298,0.0,6.544756405912575,5.733667477162185,108.30034041658145,0.0,34.01378263965872,10.470530430962235,5.817862777835028,11.49902366656781,11.600939890232516,19.51903521063298,6.544756405912575,0.0,5.693927994848461,97.58377910799166,5.022633313741326,22.514758973090913,0.0,78.85000000000001,0.0,0.0,0.0,0.0,28.88427616405674,28.208686967939375,6.3273200747645415,18.460054211687762,60.6636706846161,31.651769347556197,22.071470321194752,8.02370323476294,6.536326078097801,12.447541363912908,0.6923728872256043,10.816725261476067,1.7821736062200928,25.543966643932475,4.719159713826471,0.5491423216567518,0.0,0.038461538461538464,33,2,6,0,0,0,0,2,3,5,0,0,6,1,7,3,6,0,0,0,0,0,5.741349199727689,5,6.083300000000004,130.17139999999995,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(OC)c1,6.9507818,13.858870208874334,13.858870208874334,0.04114438597389447,-3.779176664093654,0.14409099906892137,13.382978723404255,668.877,618.4770000000002,668.3363983600901,256,0,0.4076532492610706,-0.49675395841210773,0.49675395841210773,0.4076532492610706,0.851063829787234,1.4680851063829787,2.0851063829787235,32.22795841219714,10.001836429213895,2.3434049421038763,-2.270910997600333,2.1751296729173677,-2.8550572054013803,7.916298357663802,-0.6764428801133752,3.0717052672597345,1.787427391091717,1466.1653265728116,34.072492565119575,27.63856777402882,28.455064354956548,22.64372873318826,16.304034538666794,18.019455995314114,11.739722719518864,14.065443516590934,7.9623741352263515,10.247463180799341,5.424805780737464,7.585933006413908,-3.9299999999999984,15658257979.22389,37.527080569243935,19.665575208314348,13.00475433949876,278.7339029346719,30.530619114459792,37.59171382651824,9.837253136417502,5.907179729351506,0.0,6.093240070938415,4.794537184071822,13.212334168400758,0.0,0.0,99.48552246677262,42.52210198909524,5.563451491696996,24.154430007154456,37.903913258919715,21.83767293670742,0.0,10.633577208012662,0.0,82.54080696046317,19.4074075539369,101.61949343355356,0.0,5.749511833283905,20.687228765819043,4.794537184071822,5.749511833283905,0.0,68.36973780942286,38.94111326764087,0.0,56.221115366176264,84.92913895846256,0.0,0.0,0.0,147.64,51.02811261948061,23.113398747313283,0.0,13.151638370425493,38.648864520542624,22.439866308374892,0.0,19.242531678200756,91.96066782492692,10.633577208012662,9.473725907600098,37.81892969239871,0.0,26.758241490790173,18.019988056109728,2.6443232009647404,-0.5496427179953582,23.925645806303326,0.670890301892751,4.636090475321062,-2.1744663057851303,0.4444444444444444,47,5,10,0,0,0,2,3,0,3,3,0,7,4,11,0,20,0,0,0,0,0,15.701949474105076,3,3.5256000000000025,182.5153999999995,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[N@@H+](Cc3ccccc3)CC[NH2+]2)c1,6.9208188,14.124096147431008,14.124096147431008,0.04000640553129764,-0.9936450010827722,0.24018004352650152,17.954545454545453,608.774,562.4060000000002,608.35270061218,236,0,0.2533838160873567,-0.38448657768487904,0.38448657768487904,0.2533838160873567,0.9772727272727273,1.6363636363636365,2.2954545454545454,19.145444161884463,9.937361351386608,2.3736249082805174,-2.3401800724930872,2.1643688883998133,-3.219630034740805,5.997731248027342,-0.9686822057146408,2.99453524958279,1.5673763816599804,1377.7258202642045,31.639252954758796,25.991067786469408,25.991067786469408,21.15943739623796,15.720659721990492,15.720659721990492,11.987013559253326,11.987013559253326,8.194753628752895,8.194753628752895,6.190491358393635,6.190491358393635,-3.6599999999999984,4458591418.21606,33.23738066636584,15.882832687470156,9.172683836749528,258.8115167885969,25.539924064554324,43.91743369349039,6.041840829147961,0.0,11.814359458703011,0.0,9.589074368143644,8.78083009534964,0.0,0.0,44.179309741689295,67.6449403941707,35.846234355377746,6.041840829147961,33.6931301931908,11.814359458703011,0.0,10.216698334856808,0.0,64.7660809198067,32.72378202956288,106.18173689365452,0.0,0.0,15.533486938863138,8.78083009534964,0.0,0.0,72.73222666000129,12.965578028838586,18.558178881782414,64.09544947186188,66.73003775307771,0.0,0.0,0.0,90.69,29.68742862833956,23.47643185833399,0.0,18.369842181425476,36.32462369282871,44.10573102374835,22.596095359470695,23.099010936235306,38.970312804456704,22.766311344935882,0.0,28.248192294862015,0.0,30.152299512970988,16.748502201920346,3.0407419557839486,-2.0113712500092618,17.453076084845883,0.7007619036635084,10.334463962629243,0.0,0.42857142857142855,44,5,7,0,1,1,2,3,0,3,4,0,3,4,9,1,13,0,1,1,0,0,11.997812638491906,4,2.2681200000000015,166.41059999999968,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1C[C@H](NS(C)(=O)=O)C[C@@H](C(=O)N[C@H](C)C2CCCCC2)C1,6.8927898,14.327752238114986,14.327752238114986,0.052506253042365,-3.662250932330355,0.07718702072321432,25.26388888888889,1034.4159999999995,942.6879999999995,1033.649727732,410,0,0.32807569573844014,-0.4674802450958148,0.4674802450958148,0.32807569573844014,0.7083333333333334,1.2638888888888888,1.8194444444444444,32.23310576165836,9.767721028191716,2.4296576263053815,-2.3663536971757586,2.3442337921868783,-2.5772256769462922,7.882959417534134,-0.15456214612519303,3.845295816968151,1.2537826552610165,1936.739476572676,52.69936640814432,44.59294527992078,45.4094418608485,34.130158966088565,27.642212271445317,29.53362380950357,22.90696033238141,24.68699364672874,16.5336411133723,17.295126796831017,12.524424220018181,13.322373170057292,-3.840000000000001,2099964476226669.5,59.04157137870511,28.16695578480545,17.931909520530883,429.75527304167804,40.91036422636704,24.167363316591842,0.0,45.46636952951662,0.0,5.969305287951849,28.76722310443093,17.934429032852847,0.0,0.0,97.3181554974194,101.72731481328694,37.51192213920847,31.93219556461121,51.82294762147243,51.43567481746847,0.0,35.789068742178365,35.507436276968356,230.1915199407708,26.957995113378704,0.0,0.0,0.0,25.989249280477413,0.0,0.0,0.0,140.0913748100942,48.32191439571038,35.507436276968356,181.7946677489868,0.0,0.0,0.0,0.0,249.71999999999997,100.23296043665032,47.08608466767239,0.0,61.29320491803918,38.14594894377801,96.14727190447557,23.3304386259045,13.971409182367815,20.771211599071872,25.989249280477413,4.736862953800049,32.552778381245716,0.0,100.11152681575557,23.682100112525767,0.0,-3.783074856806238,-5.283001247775163,17.554185032662946,7.721910223857139,-0.806424461465729,0.8679245283018868,72,6,18,4,1,5,6,0,0,0,10,0,11,6,19,1,23,4,1,5,0,0,23.097518479019744,5,4.6087000000000105,274.0160999999994,0,1,1,0,0,0,0,0,0,0,7,7,0,0,0,2,5,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c4c(c3)C3(CCC(F)(F)CC3)CN4)[C@@H]2O)c1,6.8538718,15.14870937307303,15.14870937307303,0.007412368207119657,-3.4121758022921456,0.5105739974928221,27.205128205128204,565.7220000000004,525.4020000000003,565.27062522009,214,0,0.24777347077900946,-0.38655481690650195,0.38655481690650195,0.24777347077900946,1.0512820512820513,1.7692307692307692,2.4615384615384617,32.22783200495106,9.69001857146263,2.483186812260999,-2.3718091381200157,2.5088026503957046,-2.9330345131014126,7.91011681878798,-0.7080816277398059,3.2042388559662935,1.330615077444159,1329.4482077521661,28.216967702877934,22.943315608494412,23.75981218942214,18.16398223201307,13.923317231810774,15.74468443685669,13.075795822073342,15.229602584273888,9.046796049109382,10.875584153437375,6.648174315658325,8.671315355870428,-2.1,317622816.89047617,28.429462401587745,10.06872485786852,6.003227252157539,229.0559246340896,15.740104602853368,30.260638070601523,9.837253136417502,5.922529168094576,0.0,0.0,0.0,21.589042127353395,0.0,0.0,45.03667987291831,53.50054395018902,36.28274765901976,11.440239881430351,32.01235812620043,15.524639411101063,0.0,0.0,5.917906046161393,88.31839344339889,23.367252223412482,64.46922921860354,0.0,0.0,10.633577208012662,18.858631417708022,0.0,0.0,49.64312438356664,33.63281210404965,11.735126887207288,68.70830405756391,36.39820241076966,0.0,0.0,0.0,83.01,45.05570687801241,22.305154474519284,4.39041504767482,49.024805797520415,29.903802069902703,5.563451491696996,11.629818560158606,0.0,23.51588980939116,38.22073434000142,0.0,68.6946527770682,0.0,0.0,16.25619065958091,3.3828891611762977,-3.989697201607514,10.923039259606739,-0.573373038528554,7.385140851662734,-3.4121758022921456,0.6,39,4,5,1,2,3,0,2,0,2,3,0,4,3,9,2,5,1,1,2,1,0,7.339703455864231,5,4.076000000000003,146.39669999999987,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
O=C([C@@H]1C[NH2+]C[C@]12CCCc1ccccc12)N1CC[C@@H](c2ccccc2)C[C@H]1c1ccccc1,6.8239088,14.416435342655582,14.416435342655582,0.010473077833062394,-0.010473077833062394,0.6208017046439184,28.58823529411765,451.6340000000002,416.35400000000027,451.27439016009004,174,0,0.2325413117468006,-0.34479417309774385,0.34479417309774385,0.2325413117468006,0.8823529411764706,1.588235294117647,2.3823529411764706,16.15427018573114,9.63632366133412,2.542076014901578,-2.43946406588613,2.463025745807828,-2.822768201343974,5.818687759813604,-0.6400032240072101,3.328999625451459,1.3364802276876702,1144.3631491517262,22.95960838999722,19.904620980869474,19.904620980869474,16.760786805132156,13.06572552592371,13.06572552592371,10.53802487263661,10.53802487263661,8.839721702111117,8.839721702111117,7.1880089974927746,7.1880089974927746,-2.909999999999999,151211152.58710635,21.6118195851463,9.034085147952592,3.6694759746650965,202.74356351204835,10.216698334856808,5.917906046161393,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,84.92913895846256,60.27582012757942,6.544756405912575,24.54634411036989,10.111325788078153,5.907179729351506,0.0,4.899909730850478,5.917906046161393,49.478845459336185,19.634269217737724,107.18294492525057,0.0,0.0,5.316788604006331,0.0,0.0,0.0,30.44135867793971,16.63034927639461,5.917906046161393,59.89683933380137,84.92913895846256,0.0,0.0,0.0,36.92,0.0,4.794537184071822,0.0,17.374737344706134,11.8250857755129,45.31755570944176,28.67462758971399,0.0,0.0,95.14583729331939,0.0,0.0,0.0,16.677912572436384,2.4016964810615606,5.5793303848651625,0.939091433124622,30.69021335894709,5.507016482844474,2.7880726200540416,0.0,0.3870967741935484,34,2,3,1,2,3,1,3,0,3,4,0,1,1,3,2,3,0,2,2,1,0,5.742441715717681,6,4.601400000000004,135.5203999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CCCN1C(=O)OC[C@@H]1Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)C)c3)[C@H]2O)ccc1O,6.8239088,12.819056075842136,12.819056075842136,0.043315824430889105,-3.318093382637485,0.4216572962408594,25.07894736842105,545.7220000000003,504.3940000000004,545.26798445209,208,0,0.4097131716485967,-0.5076743359970555,0.5076743359970555,0.4097131716485967,1.105263157894737,1.894736842105263,2.6315789473684212,32.22783185019893,9.895854885948433,2.415314089918034,-2.3284799449510962,2.278371423681673,-2.9330148345346374,7.910115281036901,-0.7080813478868531,3.209676384473096,1.4497476159965694,1231.3241839996524,27.449018510446816,22.54528998777671,23.361786568704435,18.057682427134623,13.607479614074874,15.428846819120793,11.126435563196218,13.280242325396765,7.74637779250418,9.575165896832164,5.647227785918373,7.670368826130475,-2.6199999999999997,237734830.41272756,28.389623465843474,12.051147276229903,6.868895889944869,225.4794800327855,25.166616078338265,36.79981102735245,9.837253136417502,0.0,0.0,6.093240070938415,0.0,13.212334168400758,0.0,0.0,51.10304694137992,54.00345952695363,18.026113943770962,11.79469443589475,33.47904051588855,15.930493207355916,0.0,4.899909730850478,5.917906046161393,70.68398696596809,24.65734558391907,64.71837544601925,0.0,5.749511833283905,5.316788604006331,4.794537184071822,5.749511833283905,0.0,72.46899520576254,33.96051574198214,5.917906046161393,55.363745234947245,42.46456947923127,0.0,0.0,0.0,120.75,27.90096639947516,23.425388958082166,0.0,35.99718191137678,37.41251359553556,17.54772460632,5.563451491696996,17.032643867773697,30.439627009081782,25.980208536304467,4.736862953800049,30.85644493733814,0.0,13.746210518995126,23.665551174855032,3.8893381575049566,-0.004025758472908758,12.953798523891356,0.5428633634080493,7.751245798451071,-3.318093382637485,0.5517241379310345,38,4,8,0,2,2,1,2,0,2,4,0,6,3,9,2,10,0,2,2,0,0,9.003356144831372,4,2.3691000000000018,145.74679999999987,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
CCCCNC(=O)[C@@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(C)C,6.8068752,13.150693237089914,13.150693237089914,0.05030837738643812,-1.071495782902918,0.14213002704626385,23.2,673.9430000000001,618.503,673.3542910999998,258,0,0.4078372885824824,-0.44382333790393086,0.44382333790393086,0.4078372885824824,1.0222222222222221,1.6444444444444444,2.2222222222222223,32.167714816033694,9.96239183486447,2.315208308379284,-2.2854359546998486,2.162093916209337,-2.564730782463387,7.993488920547785,-0.13229861170371057,2.936297560449627,2.94942618259976,1005.3051499221858,34.15612529163336,28.06620659140988,29.69919975326533,21.04963893017016,15.720720512829944,18.030121589588443,12.66944697876877,14.819276893029826,6.847454436415335,8.867613747187018,4.184318955109532,6.030642131932803,-2.4500000000000006,1545029257.309066,40.5735017626322,20.628235901090047,16.611520088485566,276.70300072470667,36.42733336867241,23.72657329842757,0.0,23.628718917406022,0.0,6.093240070938415,19.178148736287287,4.794537184071822,23.52376989878223,0.0,46.26781063535627,46.4544980907759,35.47407687906112,12.145807216896262,33.816076268999865,53.24572888712667,0.0,26.583943020031654,11.835812092322787,110.52474298162683,29.55617083289973,12.152040213667762,0.0,0.0,26.583943020031654,4.794537184071822,0.0,23.52376989878223,100.25703773140872,23.915011690087336,11.835812092322787,74.652362466303,12.152040213667762,0.0,0.0,0.0,174.96,59.69788609112665,29.079213315199812,0.0,29.905940734537204,23.80331722615294,12.841643245852019,30.447507098472855,27.694948798762496,32.923251812739636,26.583943020031654,4.736862953800049,5.304008659743989,2.9728296419703453,64.34315463487269,24.94026115710208,-0.7419448620388192,-0.5351802437180021,-3.311207228346394,3.9607721200545374,14.650639453692916,0.0,0.7741935483870968,45,6,12,0,1,1,5,0,0,0,6,0,9,6,14,1,11,0,0,0,0,0,18.599105904285995,1,2.3496000000000032,180.95729999999952,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
COc1ccc([C@]2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1C,6.7695513,13.719613646384479,13.719613646384479,0.04770077475434653,-0.8761163076341645,0.8919373874278335,39.81481481481482,367.4930000000001,338.2610000000001,367.225977168,144,0,0.2617628005101179,-0.4964889735515117,0.4964889735515117,0.2617628005101179,1.1481481481481481,1.7407407407407407,2.185185185185185,16.465786330046257,9.434285277192021,2.6658286908460482,-2.608436181227038,2.674095192532968,-2.590572754982162,6.071702847256192,-0.148877469196709,2.857584900045555,1.7158887877856657,810.6754742786727,18.974327015758657,16.49501634337431,16.49501634337431,12.88179604646572,10.169741159689588,10.169741159689588,9.426867877283618,9.426867877283618,7.858407894682218,7.858407894682218,7.138270746864796,7.138270746864796,-2.04,1854183.9685831591,17.085240377277863,5.491262846923452,2.1123101227594123,160.51726651835264,10.470530430962235,5.749511833283905,11.49847982112718,0.0,5.907179729351506,0.0,9.694446914922299,4.992404732635669,0.0,0.0,6.06636706846161,86.46202219604808,12.46266245207397,7.109797541277533,9.53140013787187,11.866734298095341,0.0,4.899909730850478,33.894780817678814,50.98759218963002,14.157469523954724,29.32600418877882,0.0,5.749511833283905,10.470530430962235,0.0,5.749511833283905,0.0,30.92411355290054,10.333462436455168,30.092445807571583,49.651832720950054,23.191505938020498,0.0,0.0,0.0,67.92,5.538925252383345,4.794537184071822,0.0,11.322170198748285,5.959554568743835,53.89259782394011,19.26246486877803,19.057379254805202,19.056471336613846,6.06636706846161,15.462935163597905,5.458062877928949,0.0,20.2561185122197,0.0,7.270268526392039,3.457129813345092,6.118805508314437,7.293551592507221,2.033661186696901,3.4457353159289936,0.6363636363636364,27,2,5,4,1,5,1,1,0,1,1,4,4,1,5,1,3,4,0,4,0,0,3.4747979894260133,6,3.202020000000002,104.40640000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
